repo	commit_hash	code_change	change_type	bug_fixing_commit_count	is_buggy_line	code_change_remove_common_tokens
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 self  stubs  Set  	added	0.0	0.0	self stubs Set 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 self  add_child_elem  child  	added	0.0	0.0	self add_child_elem child 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 if not tag  	added	0.0	0.0	tag 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 vol = NetAppVolume  name  vserver  	added	0.0	0.0	vol = NetAppVolume name vserver 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 lock_pr = <STR>  identity  	added	0.0	0.0	lock_pr = <STR> identity 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 if vol  id [ <STR> ] = = <STR>  	added	0.0	0.0	vol [ <STR> ] = = <STR> 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 import mox 	added	6.0	1.0	mox 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 < is - junction - active > true < / is - junction - active > 	added	0.0	0.0	< - junction - active > true < / - junction - active > 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 child = NaElement  k  	added	0.0	0.0	child = NaElement k 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 containers = [ a for a  b in 	added	1.0	1.0	containers = [ a a b 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 na_server  vserver  <STR>   AndReturn  sis  	added	1.0	1.0	na_server vserver <STR> AndReturn sis 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 sis - dedup  compression 	added	0.0	0.0	sis - dedup compression 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 def_create_lun_on_eligible_vol  self  name  size  metadata  	added	3.0	1.0	def_create_lun_on_eligible_vol self name size metadata 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 return <STR> 	added	1.0	1.0	<STR> 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 timeutils  is_newer_than  backend  ssc_run_time  delta_secs     	added	0.0	0.0	timeutils is_newer_than backend ssc_run_time delta_secs 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 <STR> Creates a NetApp api request  	added	1.0	1.0	<STR> Creates a NetApp api request 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 vol_set  discard  vol  	added	0.0	0.0	vol_set discard vol 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 < / is - cluster - volume > 	added	0.0	0.0	< / - cluster - volume > 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 export - path 	added	0.0	0.0	export - path 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 if apparent_available < = requested_volume_size  	added	0.0	0.0	apparent_available < = requested_volume_size 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 the httplib  HTTPResponse that the caller expects  	added	0.0	0.0	the httplib HTTPResponse that the caller expects 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 def refresh_cluster_ssc  backend  na_server  vserver   	added	3.0	1.0	refresh_cluster_ssc backend na_server vserver 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 dedup = True  compression = True  	added	0.0	0.0	dedup = compression = 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 api_name  query  des_result  additional_elems  	added	0.0	0.0	api_name query des_result additional_elems 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 if junction = = vol  id [ <STR> ]  	added	1.0	1.0	junction = = vol [ <STR> ] 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 request_xml = s  rfile  read  int  s  headers [ <STR> ]   	added	0.0	0.0	request_xml = s rfile read s headers [ <STR> ] 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	  param tag  next tag for iter api	added	1.0	1.0	param tag tag api 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	oversub_ratio = self  configuration  nfs_oversub_ratio 	removed	0.0	0.0	oversub_ratio = self configuration nfs_oversub_ratio 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 raise exception  VolumeBackendAPIException  data = msg % name  	removed	2.0	1.0	exception VolumeBackendAPIException data = msg % name 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 tag = res  get_child_content  <STR>  	removed	3.0	1.0	tag = res get_child_content <STR> 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 from cinder  exception import VolumeBackendAPIException 	removed	3.0	1.0	cinder exception VolumeBackendAPIException 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 attr_list = res  get_child_by_name  <STR>  	removed	5.0	1.0	attr_list = res get_child_by_name <STR> 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 continue 	removed	0.0	0.0	
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 msg =_ <STR>  	removed	6.0	1.0	msg =_ <STR> 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 apparent_available = max  <NUM>  apparent_size - total_allocated  	removed	0.0	0.0	apparent_available = <NUM> apparent_size - total_allocated 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 <STR>  None   	removed	0.0	0.0	<STR> None 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 msg_fmt =  <STR>  storage_family  	removed	0.0	0.0	msg_fmt = <STR> storage_family 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 vol_get_iter  add_child_elem  query  	removed	0.0	0.0	vol_get_iter add_child_elem query 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 vol_get_iter  add_child_elem  desired_attrs  	removed	0.0	0.0	vol_get_iter add_child_elem desired_attrs 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 data [ <STR> 	removed	1.0	1.0	data [ <STR> 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 <STR> ]  	removed	1.0	1.0	<STR> ] 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 <STR> 	removed	1.0	1.0	<STR> 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 avl_vol [ <STR>  	removed	0.0	0.0	avl_vol [ <STR> 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 vol_attrs = NaElement  <STR>  	removed	1.0	1.0	vol_attrs = NaElement <STR> 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 used_ratio = self  configuration  nfs_used_ratio 	removed	0.0	0.0	used_ratio = self configuration nfs_used_ratio 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 space  total_available * nfs_oversub_ratio  to ensure enough space is 	removed	0.0	0.0	space total_available * nfs_oversub_ratio to ensure enough space 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 query  add_child_elem  vol_attrs  	removed	0.0	0.0	query add_child_elem vol_attrs 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 <STR>  os_type   	removed	0.0	0.0	<STR> os_type 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 <STR>  igroup_type  	removed	0.0	0.0	<STR> igroup_type 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 * *  <STR>  size  	removed	1.0	1.0	* * <STR> size 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 nfs_share  	removed	0.0	0.0	nfs_share 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 if not family_meta  	removed	0.0	0.0	family_meta 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 query = NaElement  <STR>  	removed	2.0	1.0	query = NaElement <STR> 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 vol_space = vol  get_child_by_name  <STR>  	removed	5.0	1.0	vol_space = vol get_child_by_name <STR> 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 metadata [ <STR> ]  name  	removed	0.0	0.0	metadata [ <STR> ] name 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 if total_allocated / total_size > = oversub_ratio  	removed	0.0	0.0	total_allocated / total_size > = oversub_ratio 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 vol_get_iter = NaElement  <STR>  	removed	0.0	0.0	vol_get_iter = NaElement <STR> 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 if float  avl_size  > = float  size   	removed	0.0	0.0	avl_size > = size 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 volume = self _get_avl_volume_by_size  req_size  	removed	0.0	0.0	volume = self _get_avl_volume_by_size req_size 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 LOG  debug _ <STR>   	removed	450.0	1.0	LOG debug _ <STR> 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 default = <STR>  	removed	0.0	0.0	default = <STR> 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 break 	removed	0.0	0.0	
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 * *  <STR>  vserver   	removed	0.0	0.0	* * <STR> vserver 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 while True  	removed	0.0	0.0	
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 <STR>  storage_family  	removed	0.0	0.0	<STR> storage_family 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 <STR>  new_name  	removed	1.0	1.0	<STR> new_name 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 if tag  	removed	0.0	0.0	tag 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 <STR>  None  	removed	0.0	0.0	<STR> None 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 avl_vol = dict   	removed	0.0	0.0	avl_vol = 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 netapp_vserver = openstack 	removed	0.0	0.0	netapp_vserver = openstack 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 avl_vol [ <STR> ] = avl_size 	removed	0.0	0.0	avl_vol [ <STR> ] = avl_size 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 LOG  debug _ <STR>   nfs_share  	removed	29.0	1.0	LOG debug _ <STR> nfs_share 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 available for the new volume  	removed	0.0	0.0	available the new volume 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 vol_attrs  add_node_with_children  	removed	1.0	1.0	vol_attrs add_node_with_children 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 <STR>  igroup_name   	removed	0.0	0.0	<STR> igroup_name 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 if not volume  	removed	0.0	0.0	volume 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 * *  <STR>   	removed	10.0	1.0	* * <STR> 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 <STR>  vol_uuid   	removed	0.0	0.0	<STR> vol_uuid 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 * *  <STR> ]  	removed	10.0	1.0	* * <STR> ] 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 float  self  configuration  netapp_size_multiplier  	removed	0.0	0.0	self configuration netapp_size_multiplier 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 msg_fmt =  <STR>  storage_protocol  	removed	0.0	0.0	msg_fmt = <STR> storage_protocol 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 def_create_avl_vol_request  self  vserver  tag = None   	removed	0.0	0.0	def_create_avl_vol_request self vserver tag = None 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 vols = attr_list  get_children   	removed	6.0	1.0	vols = attr_list get_children 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 vol_id = vol  get_child_by_name  <STR>  	removed	7.0	1.0	vol_id = vol get_child_by_name <STR> 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 self  client  invoke_successfully  lun_create  True  	removed	5.0	1.0	self client invoke_successfully lun_create 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 if used > used_ratio  	removed	0.0	0.0	used > used_ratio 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 lun_create = NaElement  create_node_with_children  	removed	6.0	1.0	lun_create = NaElement create_node_with_children 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 path = <STR> ]  name  	removed	2.0	1.0	path = <STR> ] name 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 return None 	removed	1.0	1.0	None 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 used =  total_size - total_available  / total_size 	removed	1.0	1.0	used = total_size - total_available / total_size 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 from cinder  exception import InvalidInput 	removed	11.0	1.0	cinder exception InvalidInput 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 Second validation step  apparent space allocated  differs from actual 	removed	0.0	0.0	Second validation step apparent space allocated differs actual 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 is less than <STR>  	removed	0.0	0.0	less than <STR> 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 * *  <STR>  path  	removed	3.0	1.0	* * <STR> path 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 for vol in vols  	removed	2.0	1.0	vol vols 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 % msg_fmt  	removed	0.0	0.0	% msg_fmt 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 desired_attrs  add_child_elem  des_vol_attrs  	removed	0.0	0.0	desired_attrs add_child_elem des_vol_attrs 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 apparent_size = max  <NUM>  total_size * oversub_ratio  	removed	0.0	0.0	apparent_size = <NUM> total_size * oversub_ratio 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 <STR>   	removed	1.0	1.0	<STR> 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 res = self  client  invoke_successfully  vol_request  	removed	5.0	1.0	res = self client invoke_successfully vol_request 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 * *  <STR>  None   	removed	1.0	1.0	* * <STR> None 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 <STR>  dest_path   	removed	0.0	0.0	<STR> dest_path 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 def_create_lun_on_eligible_vol  self  name  size  metadata   	removed	2.0	1.0	def_create_lun_on_eligible_vol self name size metadata 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 vol_request = self _create_avl_vol_request  self  vserver  tag  	removed	0.0	0.0	vol_request = self _create_avl_vol_request self vserver tag 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 <STR>  vserver   	removed	0.0	0.0	<STR> vserver 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 tag = None 	removed	0.0	0.0	tag = None 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 requested_volume_size = volume_size_in_gib * units  GiB 	removed	2.0	1.0	requested_volume_size = volume_size_in_gib * units GiB 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 metadata [ <STR> ] 	removed	0.0	0.0	metadata [ <STR> ] 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 if not storage_protocol  	removed	0.0	0.0	storage_protocol 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 desired_attrs = NaElement  <STR>  	removed	0.0	0.0	desired_attrs = NaElement <STR> 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 avl_size = vol_space  get_child_content  <STR>  	removed	1.0	1.0	avl_size = vol_space get_child_content <STR> 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 if not driver_loc  	removed	0.0	0.0	driver_loc 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 except VolumeBackendAPIException  	removed	2.0	1.0	VolumeBackendAPIException 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 metadata [ <STR> ] = None 	removed	0.0	0.0	metadata [ <STR> ] = None 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 req_size = float  size  * \ 	removed	0.0	0.0	req_size = size * \ 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 des_vol_attrs  add_node_with_children  <STR>  	removed	0.0	0.0	des_vol_attrs add_node_with_children <STR> 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 <STR>  space_reserved   	removed	1.0	1.0	<STR> space_reserved 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 metadata [ <STR> ]   	removed	0.0	0.0	metadata [ <STR> ] 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 First validation step  ratio of actual space  used_space / total_space  	removed	0.0	0.0	First validation step ratio of actual space used_space / total_space 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 * *  <STR>  None  	removed	1.0	1.0	* * <STR> None 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 return vol_get_iter 	removed	0.0	0.0	vol_get_iter 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 <STR>  dest_path  	removed	0.0	0.0	<STR> dest_path 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 vol_get_iter  add_new_child  <STR>  tag  True  	removed	1.0	1.0	vol_get_iter add_new_child <STR> tag 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 <STR>  initiator   	removed	0.0	0.0	<STR> initiator 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 if vserver  	removed	0.0	0.0	vserver 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 self _create_lun_on_eligible_vol  name  size  metadata  	removed	4.0	1.0	self _create_lun_on_eligible_vol name size metadata 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 if tag is None  	removed	0.0	0.0	tag None 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 vol_get_iter  add_new_child  <STR>  	removed	0.0	0.0	vol_get_iter add_new_child <STR> 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 space used when using sparse files  and compares the apparent available 	removed	0.0	0.0	space used when using sparse files compares the apparent available 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 self  assertRaises  VolumeBackendAPIException  	removed	0.0	0.0	self assertRaises VolumeBackendAPIException 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 def_get_avl_volume_by_size  self  size   	removed	0.0	0.0	def_get_avl_volume_by_size self size 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 des_vol_attrs  add_node_with_children  	removed	0.0	0.0	des_vol_attrs add_node_with_children 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 return avl_vol 	removed	0.0	0.0	avl_vol 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 except InvalidInput  	removed	0.0	0.0	InvalidInput 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 <STR>  	removed	1.0	1.0	<STR> 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 if apparent_available < = requested_volume_size  	removed	0.0	0.0	apparent_available < = requested_volume_size 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 import StringIO 	removed	2.0	1.0	StringIO 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 avl_vol [ <STR> ] = vol_id  get_child_content  	removed	1.0	1.0	avl_vol [ <STR> ] = vol_id get_child_content 
cinder	5581cb3492688eecdd1d9a1a9568933450d2dc18	 des_vol_attrs = NaElement  <STR> 	removed	1.0	1.0	des_vol_attrs = NaElement <STR> 
cinder	d58b4fd21304ec2f4e8445ca20cbad1518cae044	mult_key = mult_key_org  lower    replace  <STR>  <NUM>  	added	0.0	0.0	mult_key = mult_key_org lower replace <STR> <NUM> 
cinder	d58b4fd21304ec2f4e8445ca20cbad1518cae044	 msg =_ <STR>  % mult_key_org 	added	0.0	0.0	msg =_ <STR> % mult_key_org 
cinder	d58b4fd21304ec2f4e8445ca20cbad1518cae044	 return magnitude * multiplier 	added	0.0	0.0	magnitude * multiplier 
cinder	d58b4fd21304ec2f4e8445ca20cbad1518cae044	 if not mult_key_org  	added	0.0	0.0	mult_key_org 
cinder	d58b4fd21304ec2f4e8445ca20cbad1518cae044	 msg =_ <STR>  % text 	added	0.0	0.0	msg =_ <STR> % text 
cinder	d58b4fd21304ec2f4e8445ca20cbad1518cae044	 Supports <STR>   case insensitive  	added	0.0	0.0	Supports <STR> case insensitive 
cinder	d58b4fd21304ec2f4e8445ca20cbad1518cae044	 except TypeError  	added	3.0	1.0	TypeError 
cinder	d58b4fd21304ec2f4e8445ca20cbad1518cae044	 elif text  	added	0.0	0.0	text 
cinder	d58b4fd21304ec2f4e8445ca20cbad1518cae044	 return magnitude 	added	2.0	1.0	magnitude 
cinder	d58b4fd21304ec2f4e8445ca20cbad1518cae044	 match = BYTE_REGEX  search  text  	added	0.0	0.0	match = BYTE_REGEX search text 
cinder	d58b4fd21304ec2f4e8445ca20cbad1518cae044	 mult_key_org = match  group  <NUM>  	added	1.0	1.0	mult_key_org = match group <NUM> 
cinder	d58b4fd21304ec2f4e8445ca20cbad1518cae044	 magnitude = int  match  group  <NUM>   	added	2.0	1.0	magnitude = match group <NUM> 
cinder	d58b4fd21304ec2f4e8445ca20cbad1518cae044	 what conversion is needed to turn the input text into a byte number  	added	0.0	0.0	what conversion needed to turn the text into a byte number 
cinder	d58b4fd21304ec2f4e8445ca20cbad1518cae044	 else  	added	1.0	1.0	
cinder	d58b4fd21304ec2f4e8445ca20cbad1518cae044	 if multiplier is None  	added	0.0	0.0	multiplier None 
cinder	d58b4fd21304ec2f4e8445ca20cbad1518cae044	 details = strutils  to_bytes  details  	added	1.0	1.0	details = strutils to_bytes details 
cinder	d58b4fd21304ec2f4e8445ca20cbad1518cae044	 multiplier = BYTE_MULTIPLIERS  get  mult_key  	added	0.0	0.0	multiplier = BYTE_MULTIPLIERS get mult_key 
cinder	d58b4fd21304ec2f4e8445ca20cbad1518cae044	 raise TypeError  msg  	added	1.0	1.0	TypeError msg 
cinder	d58b4fd21304ec2f4e8445ca20cbad1518cae044	  param default  Default return value when text is blank  	added	0.0	0.0	param default Default value when text blank 
cinder	d58b4fd21304ec2f4e8445ca20cbad1518cae044	 if match  	added	0.0	0.0	match 
cinder	d58b4fd21304ec2f4e8445ca20cbad1518cae044	 <STR> Converts a string into an integer of bytes  	added	1.0	1.0	<STR> Converts a string into an integer of 
cinder	d58b4fd21304ec2f4e8445ca20cbad1518cae044	 Looks at the last characters of the text to determine 	added	0.0	0.0	Looks at the last characters of the text to determine 
cinder	d58b4fd21304ec2f4e8445ca20cbad1518cae044	  param text  String input for bytes size conversion  	added	1.0	1.0	param text String size conversion 
cinder	d58b4fd21304ec2f4e8445ca20cbad1518cae044	 BYTE_REGEX = re  compile  r <STR>  	added	4.0	1.0	BYTE_REGEX = re r <STR> 
cinder	d58b4fd21304ec2f4e8445ca20cbad1518cae044	 from cinder  openstack  common import strutils	added	5.0	1.0	cinder openstack common strutils 
cinder	d58b4fd21304ec2f4e8445ca20cbad1518cae044	 	removed	0.0	0.0	
cinder	d58b4fd21304ec2f4e8445ca20cbad1518cae044	 msg =_ <STR>  % mult_key_org 	removed	1.0	1.0	msg =_ <STR> % mult_key_org 
cinder	d58b4fd21304ec2f4e8445ca20cbad1518cae044	 Supports  B / b  K / k  M / m  G / g  T / t  or the same with b / B on the end  	removed	0.0	0.0	Supports B / b K / k M / m G / g T / t the same b / B on the end 
cinder	d58b4fd21304ec2f4e8445ca20cbad1518cae044	 except KeyError  	removed	3.0	1.0	KeyError 
cinder	d58b4fd21304ec2f4e8445ca20cbad1518cae044	 mult_key_org = text  lstrip  <STR>  	removed	0.0	0.0	mult_key_org = text lstrip <STR> 
cinder	d58b4fd21304ec2f4e8445ca20cbad1518cae044	 mult_key_len = len  mult_key  	removed	0.0	0.0	mult_key_len = mult_key 
cinder	d58b4fd21304ec2f4e8445ca20cbad1518cae044	 <STR>  <NUM>  	removed	5.0	1.0	<STR> <NUM> 
cinder	d58b4fd21304ec2f4e8445ca20cbad1518cae044	 if mult_key  endswith  <STR>   	removed	0.0	0.0	mult_key endswith <STR> 
cinder	d58b4fd21304ec2f4e8445ca20cbad1518cae044	 except  TypeError  ValueError   	removed	0.0	0.0	TypeError ValueError 
cinder	d58b4fd21304ec2f4e8445ca20cbad1518cae044	 <STR> Try to turn a string into a number of bytes  Looks at the last 	removed	1.0	1.0	<STR> Try to turn a string into a number of Looks at the last 
cinder	d58b4fd21304ec2f4e8445ca20cbad1518cae044	 if mult_key_len  	removed	0.0	0.0	mult_key_len 
cinder	d58b4fd21304ec2f4e8445ca20cbad1518cae044	 <STR> 	removed	2.0	1.0	<STR> 
cinder	d58b4fd21304ec2f4e8445ca20cbad1518cae044	 return default 	removed	3.0	1.0	default 
cinder	d58b4fd21304ec2f4e8445ca20cbad1518cae044	 try  	removed	0.0	0.0	
cinder	d58b4fd21304ec2f4e8445ca20cbad1518cae044	 mult_key = mult_key [ <NUM>  - <NUM> ] 	removed	0.0	0.0	mult_key = mult_key [ <NUM> - <NUM> ] 
cinder	d58b4fd21304ec2f4e8445ca20cbad1518cae044	 multiplier = BYTE_MULTIPLIERS [ mult_key ] 	removed	1.0	1.0	multiplier = BYTE_MULTIPLIERS [ mult_key ] 
cinder	d58b4fd21304ec2f4e8445ca20cbad1518cae044	 characters of the text to determine what conversion is needed to 	removed	0.0	0.0	characters of the text to determine what conversion needed to 
cinder	d58b4fd21304ec2f4e8445ca20cbad1518cae044	 mult_key = mult_key_org  lower   	removed	1.0	1.0	mult_key = mult_key_org lower 
cinder	d58b4fd21304ec2f4e8445ca20cbad1518cae044	 raise TypeError  msg  	removed	1.0	1.0	TypeError msg 
cinder	d58b4fd21304ec2f4e8445ca20cbad1518cae044	 BYTE_MULTIPLIERS =  	removed	1.0	1.0	BYTE_MULTIPLIERS = 
cinder	d58b4fd21304ec2f4e8445ca20cbad1518cae044	 def to_bytes  text  default = <NUM>   	removed	1.0	1.0	to_bytes text default = <NUM> 
cinder	d58b4fd21304ec2f4e8445ca20cbad1518cae044	 turn the input text into a byte number  	removed	1.0	1.0	turn the text into a byte number 
cinder	d58b4fd21304ec2f4e8445ca20cbad1518cae044	 details = utils  to_bytes  details  	removed	2.0	1.0	details = utils to_bytes details 
cinder	d58b4fd21304ec2f4e8445ca20cbad1518cae044	 return int  text  * multiplier 	removed	1.0	1.0	text * multiplier 
cinder	d58b4fd21304ec2f4e8445ca20cbad1518cae044	 text = text [ <NUM>  - mult_key_len ] 	removed	0.0	0.0	text = text [ <NUM> - mult_key_len ] 
cinder	d58b4fd21304ec2f4e8445ca20cbad1518cae044	 <STR>  <NUM> * * <NUM>  	removed	3.0	1.0	<STR> <NUM> * * <NUM> 
cinder	d58b4fd21304ec2f4e8445ca20cbad1518cae044	 except ValueError 	removed	3.0	1.0	ValueError 
nova	1cfc526f50686286e64ac07566f715e981916d3c	return_get_impl    fanout_cast  CONF  context  topic  msg  	added	0.0	0.0	return_get_impl fanout_cast CONF context topic msg 
nova	1cfc526f50686286e64ac07566f715e981916d3c	 <STR>  %  <STR>  topic   	added	1.0	1.0	<STR> % <STR> topic 
nova	1cfc526f50686286e64ac07566f715e981916d3c	  _msg_id = msg_id  	added	1.0	1.0	_msg_id = msg_id 
nova	1cfc526f50686286e64ac07566f715e981916d3c	 return_get_impl    create_connection  CONF  new = new  	added	0.0	0.0	return_get_impl create_connection CONF new = new 
